text,label,subcategory
DON'T MISS THIS: NETWORKING EVENT: Meet investors in your area. Free entry with $40 deposit!,SPAM,fake_event_or_meetup
URGENT: Network marketing opportunity — share with 5 friends and earn $500/week!,SPAM,multi_level_marketing
Local orphanage urgently needs funds. Send directly to our account now!,SPAM,fake_charity_scam
"Hello neighbors, our petitions for the new pedestrian crossing were approved by council today!",HAM,good_news_and_gratitude
You are eligible for free groceries from our community program. Register now!!!,SPAM,fake_assistance_program
DON'T MISS THIS: Emergency cash loan — $2000 deposited in your account within 30 minutes!,SPAM,predatory_lending
Just a reminder: gas leak reported near the corner of Main and 5th. Avoid the area for now.,HAM,safety_and_alerts
DON'T MISS THIS: Subsidized housing program — pay only $100/month. Only 5 spots remaining!,SPAM,fake_housing_offer
ACT NOW: IMPORTANT: Community welfare payment pending. Confirm your account details.,SPAM,phishing_community_style
COMMUNITY AMBASSADOR ROLE — $50 PER POST. 100 OPENINGS. APPLY BEFORE MIDNIGHT!,SPAM,fake_job_posting
Just a reminder: free Zumba class in the park every Tuesday at 8am. All fitness levels welcome.,HAM,community_event
URGENT: Community app update: All users must re-enter their personal details today.,SPAM,phishing_community_style
"FYI — if you or someone you know is in crisis, please call Lifeline on 13 11 14.",HAM,mental_health_support
ACT NOW: Turn your community connections into cash! Join my team. Zero startup cost!,SPAM,multi_level_marketing
"Hello neighbors, looking for a community member who can give free legal advice to residents.",HAM,help_request
⚠️💥✅ Animal shelter overcrowded — donate $20 to save a pet from being put down!,SPAM,fake_charity_scam
SPECIAL PROGRAM: Free heating and electricity for seniors this winter. Apply!,SPAM,fake_assistance_program
"Hi everyone, heads up: there have been reports of break-ins on Elm Street. Lock your cars.",HAM,safety_and_alerts
COMMUNITY GRIEF FUND FOR ACCIDENT VICTIMS — DONATE CASH OR GIFT CARDS TODAY!,SPAM,fake_charity_scam
Support group for grief and loss meets every Monday evening at 6:30pm Cheers!,HAM,mental_health_support
"Hello neighbors, our community garden produced its first harvest — shared with 12 families!",HAM,good_news_and_gratitude
Looking for a community member who can give free legal advice to residents Cheers!,HAM,help_request
Heads up: there have been reports of break-ins on Elm Street. Lock your cars.,HAM,safety_and_alerts
Community income opportunity: Sell our supplements and earn 40% commission!,SPAM,multi_level_marketing
ACT NOW: Utility bill waiver program — have your bills cancelled. Eligible households!,SPAM,fake_assistance_program
Social isolation is real. Let's check in on our neighbors more regularly Cheers!,HAM,mental_health_support
URGENT: Work alongside me serving our community AND earning great money. Let's chat!,SPAM,multi_level_marketing
DON'T MISS THIS: Help us rebuild the community center. Donate whatever you can. No receipt!,SPAM,fake_charity_scam
Seeking volunteers to help run the community garden every Sunday morning.,HAM,help_request
Council bin collection is running one day late this week due to the holiday Stay safe everyone.,HAM,local_information
"Hi everyone, a big thank you to everyone who donated blood at the community drive yesterday.",HAM,good_news_and_gratitude
LIMITED TIME: Pyramid-free income opportunity — just share products with your neighbors!,SPAM,multi_level_marketing
URGENT: URGENT: Government adding chemicals to food supply. Eat only organic. Share!,SPAM,misinformation_health
"Hi everyone, free legal aid clinic at the community center — first and third Tuesday monthly.",HAM,local_information
Dog registration renewals are due by the end of this month. Avoid the fine.,HAM,local_information
DON'T MISS THIS: Community entrepreneurship — sell our kits and earn commission on every sale!,SPAM,multi_level_marketing
FYI — back-to-school supply giveaway at the community center this Saturday morning.,HAM,community_event
Spare bicycle in working order — free to a community member who needs it.,HAM,resource_sharing
"Hello neighbors, parking restrictions now apply on School Road between 8 and 9am on weekdays.",HAM,local_information
Multicultural food fair this Sunday. Celebrating our diverse neighborhood! Cheers!,HAM,community_event
🚨💰🎁 Your community app account has been flagged. Verify your identity here urgently.,SPAM,phishing_community_style
⚠️💥✅ Everyone in this group will know what you did. I'm exposing you today.,SPAM,harassment_and_threats
ACT NOW: Posting this again will have consequences. Consider this your final warning.,SPAM,harassment_and_threats
A special thank you to our community nurses for going above and beyond Stay safe everyone.,HAM,good_news_and_gratitude
Mobile library service visits our area every second Thursday at 2pm Thanks!,HAM,local_information
ACT NOW: GOVERNMENT GRANT: You qualify for $5000 community assistance. Claim today!,SPAM,fake_assistance_program
Free seniors' morning tea every Friday at the rec center from 10 to 12 Cheers!,HAM,community_event
URGENT: Housing charity giving away free homes to deserving families. Register now!,SPAM,fake_housing_offer
DON'T MISS THIS: Need $200 till payday? We'll lend it with no fees. Just pay back $280. Easy!,SPAM,predatory_lending
"Hi everyone, community resilience program — free six-week course starts next month. Register.",HAM,mental_health_support
URGENT: Help us rebuild the community center. Donate whatever you can. No receipt!,SPAM,fake_charity_scam
I'm offering free rides to medical appointments for those without transport Thanks!,HAM,resource_sharing
Free seniors' morning tea every Friday at the rec center from 10 to 12 Thanks!,HAM,community_event
Your neighborhood watch account expires today. Renew your details immediately!!!,SPAM,phishing_community_style
Free family movie night at the park on Friday evening. Bring your own chairs!,HAM,community_event
Help us rebuild the community center. Donate whatever you can. No receipt!,SPAM,fake_charity_scam
Community disaster relief fund — donate to help rebuild after the fire!!!,SPAM,fake_charity_scam
Heads up: there have been reports of break-ins on Elm Street. Lock your cars Cheers!,HAM,safety_and_alerts
"Hello neighbors, free wifi password shared — neighbors welcome to use it while I'm home.",HAM,resource_sharing
Giving away children's books — great condition. Perfect for young readers Stay safe everyone.,HAM,resource_sharing
"💸🆓🔥 Struggling financially? We help people like you. Borrow up to $10,000 today!",SPAM,predatory_lending
🚨💰🎁 URGENT: Your local council portal session has expired. Re-login immediately.,SPAM,phishing_community_style
"Hi everyone, the footpath on River Road is now repaired. Thanks for your patience.",HAM,local_information
Huge thank you to everyone who helped at the community cleanup yesterday! Thanks!,HAM,good_news_and_gratitude
FYI — youth mental health workshop for parents — free session this Thursday evening.,HAM,mental_health_support
Warning: unlicensed tradespeople offering cheap roofing work in our suburb Cheers!,HAM,safety_and_alerts
URGENT: Council services alert: Update your records or lose access to local benefits.,SPAM,phishing_community_style
⚠️💥✅ Your kind is not welcome here. Get out of our community now.,SPAM,harassment_and_threats
URGENT: Community grief fund for accident victims — donate cash or gift cards today!,SPAM,fake_charity_scam
Mobile library service visits our area every second Thursday at 2pm Hope this helps.,HAM,local_information
"💸🆓🔥 Quick community loan — 100% acceptance rate. $500 to $20,000. Apply online!",SPAM,predatory_lending
Just a reminder: the community center will be closed next Monday for the public holiday.,HAM,local_information
Free mindfulness and meditation sessions at the library every Wednesday at noon Stay safe everyone.,HAM,mental_health_support
Can anyone help a single mother find affordable childcare in this area? Hope this helps.,HAM,help_request
💸🆓🔥 Direct sales from home — sell to your community and earn residual income!,SPAM,multi_level_marketing
🚨💰🎁 URGENT HIRING: Community helpers needed. Earn $1000/week. No interview!,SPAM,fake_job_posting
We know who you are. Stop helping people here or face the consequences!!!,SPAM,harassment_and_threats
FREE PARENTING WORKSHOP THIS SUNDAY. $40 CERTIFICATE FEE APPLIES. REGISTER NOW!,SPAM,fake_event_or_meetup
"Our neighborhood raised $4,200 for the family who lost their home in the fire.",HAM,good_news_and_gratitude
FREE TEMPORARY SHELTER FOR FAMILIES IN NEED. LIMITED BEDS. CALL NOW!,SPAM,fake_housing_offer
EMERGENCY RENTAL ASSISTANCE: GET $2000 TOWARD YOUR RENT. APPLY IMMEDIATELY!,SPAM,fake_housing_offer
Does anyone know how to apply for the emergency rental assistance program? Hope this helps.,HAM,help_request
DOCTORS HIDING CURE FOR CANCER — USE THIS NATURAL REMEDY INSTEAD. SHARE NOW!,SPAM,misinformation_health
Parking restrictions now apply on School Road between 8 and 9am on weekdays Hope this helps.,HAM,local_information
FYI — our community garden produced its first harvest — shared with 12 families!,HAM,good_news_and_gratitude
ACT NOW: Security notice: Someone else accessed your community profile. Verify now.,SPAM,phishing_community_style
URGENT: Government adding chemicals to food supply. Eat only organic. Share!!!,SPAM,misinformation_health
Community assistance account locked — provide your details to restore access.,SPAM,phishing_community_style
DON'T MISS THIS: SAME DAY CASH: Borrow $1000-$5000 with no income verification. Apply now!,SPAM,predatory_lending
💸🆓🔥 Affordable housing cooperative — join for $50 and get a home. Act fast!,SPAM,fake_housing_offer
"Hi everyone, youth mentoring program launch event next Friday at 6pm. All parents welcome.",HAM,community_event
DON'T MISS THIS: Local government portal: Your identity must be re-verified within 24 hours.,SPAM,phishing_community_style
🚨💰🎁 Donate to help flood victims in our community. 100% goes to families in need!,SPAM,fake_charity_scam
Free wifi password shared — neighbors welcome to use it while I'm home Cheers!,HAM,resource_sharing
